Column1,Column2,Column3,Column4,Column5
1361632591300943872 ,2021-02-16 ,16:34:42 ,+0530 ,<ManjeetMinhas4> #indianfarmersprotest  #ReleaseNovdeepKaur  #FarmersProtest  #Boycottkangna
1361627816501145600 ,2021-02-16 ,16:15:43 ,+0530 ,<AnnMagayante> Les jeunes écologistes indiens en soutien aux paysans ont du souci à se faire.. #DishaRavi arrêtée &amp;  #Modi dénigre les «idéologies destructrices de l’étranger»et qualifie les organisateurs de ces manifestations de «parasites»#India #Indianfarmersprotest   https://t.co/UzMNpDIhGn
1361420072783257601 ,2021-02-16 ,02:30:13 ,+0530 ,<MFApeoplesparty> Tune in this week to #ResistanceTV where Chris Williamson will be joined by Journalist Minreet Kaur discussing the farmers protests over in India. Wednesday 7PM BST #indianfarmers #Indianfarmersprotest #Resist  https://t.co/0U5bUuyhOH  https://t.co/r11DKi6RQh
1360860916900720641 ,2021-02-14 ,13:28:20 ,+0530 ,<Gurinde49757578> @AmnestyNigeria #indianfarmersprotest
1360688731175477257 ,2021-02-14 ,02:04:08 ,+0530 ,<SnehaRao994> Still relevant after 113 years. #IndianFarmersProtest #FarmersProtest #IndiaAgainstPropoganda  https://t.co/PMimXXRZjJ
1360321208902901765 ,2021-02-13 ,01:43:44 ,+0530 ,<kevint905> American Tech Giants Are Partnering with #India’s Strongman Leader to Crackdown on Dissent   https://t.co/aLeSVlsKre   #censorship #socialmedia #indianfarmers #indianfarmersprotest #defundbigtech
1360096717081890817 ,2021-02-12 ,10:51:41 ,+0530 ,<Surjeet00639403> #CronyCapitalistsFarmBills #SaveIndianFarmers #JusticeForIndianFarmers #KisanMajdoorEktaZindabaad #LongLiveTheRevolution #IndianFarmersHumanRights #IndianFarmersRevolutiom2021 #TheWorldIsWatching #FarmersProtest #NationWithFarmers #IndianFarmersProtest #IndiaWithFarmers #India  https://t.co/nIVhU3ua23
1360016872800985089 ,2021-02-12 ,05:34:25 ,+0530 ,<kevint905> Massive Indian farmer uprising against neoliberalism explained  https://t.co/H4LgZDuIlQ   #india #indianfarmers #indianfarmersprotest
1359905649765871621 ,2021-02-11 ,22:12:27 ,+0530 ,<TariqMehmood000> What could happen if the Indian farmers lost this historic struggle - a short story #IndianFarmers #Indianfarmersprotest  https://t.co/iXrzQCB034
1359823464694050818 ,2021-02-11 ,16:45:52 ,+0530 ,<GulistanNewsTV> #SonakshiSinha dedicates a poem supporting #FarmersProtests  #Bollywood #IndianFarmersProtest     https://t.co/QxGH5lHMqS
1359814446097584128 ,2021-02-11 ,16:10:02 ,+0530 ,<sikhnews247> GJ_PDN: World is watching! Farmers add played at #SuperBowl #FarmerProtest #NoFarmersNoFood / #India #IndianFarmers / #Farmers #FarmerLivesMatter #FarmersAreIndia #FarmBills2020 / #FarmLaws #indianfarmersprotest #IStandWithFarmers #Punjab 🎥Via: @jazzyb  https://t.co/W6secMKufU
1359703987436462081 ,2021-02-11 ,08:51:07 ,+0530 ,<arvindgrover15> @BarackObama Sir look into the matter of #indianfarmersprotest
1359670077562490880 ,2021-02-11 ,06:36:22 ,+0530 ,"<shankb4u> @Trevornoah just saw your new upload on @TheDailyShow about #IndianFarmersProtest. A piece of advice, don't take your information from a white ass media. I thought you were smarter than this. PS that ugly looking @GretaThunberg and @rihanna were paid $2.5 million to post that."
1359571261446254592 ,2021-02-11 ,00:03:42 ,+0530 ,<Kumarendran_VD> This explains the whole #IndianFarmersProtest very well 👌🏼💯
1359535895607611399 ,2021-02-10 ,21:43:11 ,+0530 ,<dreamsmachino> #IndianFarmers #FarmersProtests #IndianFarmersProtest
1359474697503604738 ,2021-02-10 ,17:40:00 ,+0530 ,<acenews_com_pk> #IndianFarmers #IndianFarmersProtest Protest will Spread to Across India with 4 Million Tractors’ Rallying: Indian Farmers  https://t.co/gkDyUS1OJn
1359436653815857152 ,2021-02-10 ,15:08:50 ,+0530 ,<mmatalpur> #IndianFarmersProtest  Must Read piece by Respected @mahirali59 Sahib. Indian insecurities  https://t.co/auCeBUsAa8
1359347397139324928 ,2021-02-10 ,09:14:09 ,+0530 ,<sikhnews247> GJ_PDN: World is watching! Farmers add played at #SuperBowl #FarmerProtest #NoFarmersNoFood / #India #IndianFarmers / #Farmers #FarmerLivesMatter #FarmersAreIndia #FarmBills2020 / #FarmLaws #indianfarmersprotest #IStandWithFarmers #Punjab 🎥Via: @jazzyb  https://t.co/W6secMKufU
1359280016123564033 ,2021-02-10 ,04:46:24 ,+0530 ,<balasimranjit3> #FarmersProtest #indianfarmersprotest
1359186029295644673 ,2021-02-09 ,22:32:56 ,+0530 ,<kevint905> Where are the calls for #freedom and #democracy in #India?  https://t.co/Sqldu7A8wa via @SputnikInt   #indianfarmers #indianfarmersprotest #IndianFarmersHumanRights
1359183713205186561 ,2021-02-09 ,22:23:44 ,+0530 ,"<JointNarrative_> According to Twitter's most recent transparency report, the Indian government has continued to send legal demands of content takedowns to the website. (3/3) #JointNarrative #Twitter #Censorship #TwitterCensorship #India #Farmer #Protest #IndianFarmersProtest"
1359181404643360769 ,2021-02-09 ,22:14:33 ,+0530 ,<Swatantra59> कैमरा जिवी कौन है #Indianfarmersprotest  सभी लोग  हैश टैग चलाए
1359178864224661507 ,2021-02-09 ,22:04:28 ,+0530 ,<sagar_lfc> Must read 💯  #GretaThunberg #indianfarmersprotest    https://t.co/hDhKHhADMV
1359142821542965251 ,2021-02-09 ,19:41:14 ,+0530 ,<ManjeetMinhas4> #FarmersProtest  #indianfarmersprotest  #ReleaseNovdeepKaur  #releasedeepsidhu  #Releaseindianfarmers #bycott_godi_media  #Boycottkangna
1358972437124157442 ,2021-02-09 ,08:24:12 ,+0530 ,<AzadDeepSingh2> @hansrajhansHRH  ਰੁਪੱਇਆ ਇੱਕ ਨਾ ਲੱਗੇ ਉਏ ਹੰਸਾ ਤੇਰਾ    ਕਿਸਾਨਾਂ ਦੇ ਹੱਕ ਚ ਬੋਲ ਗੁੰਗਿਆ ।।  #NoFarmersNoFood  #isupportfarmersprotest  #PunjabFarmers  #indianfarmersprotest  #
1358942893403238403 ,2021-02-09 ,06:26:48 ,+0530 ,"<SyedZafer13> Sachin, I have great respect for your cricket skills.  Don't stoop.  Stand proud with the #IndianFarmersProtest.   For if Mahatma Gandhi was alive, he'd be in the trenches with the oppressed."
1358929181426540544 ,2021-02-09 ,05:32:19 ,+0530 ,<alam_raaj15> किसान का दु:ख दर्द सम्झ सकता हु...! क्यू कि मैं भी किसान का हि बेटा हु..!! #indianfarmersprotest #FarmersProtest #FarmBills2020  https://t.co/hG9MMqUluR
1358909206674382849 ,2021-02-09 ,04:12:56 ,+0530 ,<BhupinderRashmi> #StandUp4HumanRights #IndianFarmersHumanRights #indianfarmersprotest #ReleaseDetainedFarmers
1358908698266128384 ,2021-02-09 ,04:10:55 ,+0530 ,<Gurmeet37742936> #IndianFarmersHumanRights #indianfarmersprotest
1358884232785842177 ,2021-02-09 ,02:33:42 ,+0530 ,<prabh_grewal2> #FarmersProtest #SuperBowl #andolanjeevi #isupportfarmersprotest #indianfarmersprotest #farmer
1358882067191332864 ,2021-02-09 ,02:25:06 ,+0530 ,<Shahzeena6> بارشیں جاڑے کی اور تنہا بہت میرا کسان  جسم اور اکلوتا کمبل بھیگتا ہے ساتھ ساتھ  پروین شاکر   #indianfarmersprotest
1358846901232168962 ,2021-02-09 ,00:05:22 ,+0530 ,<GJ_PDN> World is watching! Farmers add played at #SuperBowl  #FarmerProtest    #NoFarmersNoFood / #India #IndianFarmers / #Farmers #FarmerLivesMatter #FarmersAreIndia #FarmBills2020 / #FarmLaws #indianfarmersprotest #IStandWithFarmers #Punjab   🎥Via: @jazzyb   https://t.co/2p2ufqZuHe
1358844219972931585 ,2021-02-08 ,23:54:42 ,+0530 ,"<shamk64981> MSP था, है और रहेगा ठीक उसी तरह  जिस तरह साहेब शादीशुदा थे,हैं और आगे भी रहेंगे ?  बजाओ थाली #andolanjivi #FarmersProstest #kissanmazdoorektazindabaad #ModiVsAndolanjeevis #indianfarmersprotest #RakeshTikait #dogecoin #หนูไปโคราชทําไมลูก #정원에_피어난_열여덟번째_꽃  https://t.co/7g1ilI2MI6"
1358843322052141065 ,2021-02-08 ,23:51:08 ,+0530 ,"<oneworl02477933> @MansiBhandari20 @jagjit_gill05 @BobBlackman Really....all these are goons? Then you guys need a new leader, this one ain’t working🤔#FarmersProtest #ModiPropaganda #indianfarmersprotest  https://t.co/IgIDRDqqCV"
1358839681438216196 ,2021-02-08 ,23:36:40 ,+0530 ,<Saifisalmankha4> @VP #indianfarmersprotest
1358827757313134594 ,2021-02-08 ,22:49:17 ,+0530 ,<saddamkhan789> @naseruddin_shah Yes #indianfarmersprotest
1358803788056920066 ,2021-02-08 ,21:14:03 ,+0530 ,<phoenixchix> Why are we silent about the #IndianFarmersProtest? They call for repeal of the new farm act loosening govt small   farmer's protection in favor of private buyers. It allows them to hoard crops &amp; prevents farmers from suing them. PM Modi skirted parliamentary procedure to enact it
1358753096235687939 ,2021-02-08 ,17:52:37 ,+0530 ,"<Paquita_337> #IndianFarmersProtest  An excellent read!  So, what do the meddlers want?  ""To gain control of this massive uprising, and channel it. What was the main fear – and main threat articulated by WEF &amp; billionaires – it is the opting out of the social contract."""
1358702106836750338 ,2021-02-08 ,14:30:00 ,+0530 ,<acenews_com_pk> #IndianFarmersHumanRights #indianfarmersprotest کسانوں کے احتجاج کو سنجیدگی سے لینا چاہیے: نصیر الدین شاہ  https://t.co/ngh0sdnKpa
1358694740305272832 ,2021-02-08 ,14:00:44 ,+0530 ,<AslamKh87311640>  https://t.co/FWHrb37t8D  Pakistani Sikh Anchor and Artist Harmeet Singh bashed India over false propaganda regarding Pakistan.  #PunjabiReelTV  #PakistaniSikh#HarmeetSinghExposesIndia #PakistaniSikhBashedIndia #IndiaAgainstPropoganda  #IndianFarmersProtest #HarmeetSinghDebutMovi
1358616550509576195 ,2021-02-08 ,08:50:02 ,+0530 ,<GSasianCdn> Gurpreet Singh: We need to stand with Rihanna and reciprocate her gesture by celebrating Black History Month #Rihanna #IndianFarmersProtest #Bollywood #BlackHistoryMonth #BJP  https://t.co/MhIBJ0NvxX
1358577295016022016 ,2021-02-08 ,06:14:02 ,+0530 ,<Rizwan31Syed> #IndianFarmersProtest
1358460285745565698 ,2021-02-07 ,22:29:05 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #FarmerareIndia
1358459970191319040 ,2021-02-07 ,22:27:50 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #FarmerareIndia
1358445614783221765 ,2021-02-07 ,21:30:47 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #FarmerareIndia
1358442891866177538 ,2021-02-07 ,21:19:58 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #FarmerareIndia
1358439458346045449 ,2021-02-07 ,21:06:20 ,+0530 ,<kevint905> People in #India's port city of #Mumbai hold a candlelight vigil for farmers who lost their lives during protests.   https://t.co/Er2V9T5rgM   #indianfarmers #indianfarmersprotest
1358433515294105607 ,2021-02-07 ,20:42:43 ,+0530 ,"<humaharoonkirma> “The fault, dear Farmers is not in your stars” by @humaharoonkirma  https://t.co/f82wpro4WF #indianfarmersprotest"
1358381524085735426 ,2021-02-07 ,17:16:07 ,+0530 ,<Surjeet00639403> #IndianFarmersRevolution2021 #SaveFarmers #JusticeForFarmers #FarmerLivesMatter #IndianFarmersProtest #FarmerSuicide #Suicide #TikriBorder #FarmersProtests #SaveIndianFarmers #TheWorldIsWatching #IndianFarmersHumanRights #India #India2021 #HumanRights #DelhiBorder #किसान #भारत  https://t.co/kCOreBBTOz
1358341572304248836 ,2021-02-07 ,14:37:22 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown #FarmLaws #FarmerareIndia
1358285493687918595 ,2021-02-07 ,10:54:32 ,+0530 ,<YNHallak> @yespunjab @154794dgmp #Waheguru #WaheguruJI #WaheguruBless #52ndDay #Day52 #FarmersProtest #IndianFarmersProtest #KisanSangharsh #KisanMazdoorEktaZindabad #Kisan #KisanEktaZindabad #KisanAndolan #Farmers #FarmLaws #DelhiBorders #KisanMorcha
1358268089238839296 ,2021-02-07 ,09:45:22 ,+0530 ,<SkObai4> @CharlottedWitte @esangiuliano Why dont you talk about #indianfarmersprotest
1358238002187755528 ,2021-02-07 ,07:45:49 ,+0530 ,<manislam> @NDP should express support to massive peaceful democratic movement of #indianfarmersprotest demanding farmers' right on their produce. @theJagmeetSingh @albertaNDP @bcndp @ndpmanitoba @Sask_NDP @NDPOntarioParty @AndreaHorwath @DolyBegum @NBNDP_NPDNB
1358224558214369280 ,2021-02-07 ,06:52:23 ,+0530 ,<sabarlas> Indian farmers launch nationwide highway blockade  https://t.co/ph5l9yMv7p via @AJEnglish #indianfarmersprotest
1358222220103884801 ,2021-02-07 ,06:43:06 ,+0530 ,<GinaryanRegina> India's farmer protests: Rihanna and Greta Thunberg join forces #Sad #NewDelhi #IndianFarmersProtest #Rhianna #Greta #Auspol #Modi  https://t.co/Tsw9EyrFlj
1358136813597020160 ,2021-02-07 ,01:03:43 ,+0530 ,<Hogwartsmystrey> #indianfarmersprotest 🥺🤗
1358129030554296320 ,2021-02-07 ,00:32:48 ,+0530 ,<ArvinderDGoraya> World is now seeing real face of india. It is not all Chai and Yoga #FarmersProtest #indianfarmersprotest #IndianFarmersHumanRights #askindiawhy #ModiWhereAreMissingFarmers #ModiPlanningFarmersGenocide
1358071719269830656 ,2021-02-06 ,20:45:04 ,+0530 ,<Azhar037> @BarackObama mama please support #indianfarmersprotest
1358069740430790658 ,2021-02-06 ,20:37:12 ,+0530 ,"<chennailive1048> Well, Rihanna said it anyway - “Love the way you Lie” ! #farmersprotest #farmers #indianfarmersprotest #greta #indianfarmershumanrights #bjp #trendingnews #celebritytweets #supportfarmers #delhiprotest #amicable #indiatogether #indiaagainstpropaganda #rihanna #rihannaedits  https://t.co/J6x9Q6Qrh9"
1358055074858037249 ,2021-02-06 ,19:38:55 ,+0530 ,"<deshrajom> पॉप स्टार रिहाना व ग्रेटा के ट्वीट्स से परजीवी व स्वार्थी तेंदुलकर, अक्षय, देवगन आदि का चेहरा बेनकाब हुआ। कल कांग्रेस की सरकार होगी तो उसके तलवे चाटेंगे। मानवता व देश से इनका कोई लेना देना है। #indianfarmersprotest"
1358049626381635586 ,2021-02-06 ,19:17:16 ,+0530 ,<imkt_1> @GretaThunberg : The vilifying unsolicited barbs of you on #indianfarmersprotest derive no merit. Do you know even the kind of soil in Punjab ? Speaking on UNCC doesn't qualify you as an expert. Pseudo celebrities feel they have optics for everything.
1358044417672638468 ,2021-02-06 ,18:56:35 ,+0530 ,<AvnishMohanGup1> #MustWatch #indianfarmersprotest #lalquila
1358040362602745858 ,2021-02-06 ,18:40:28 ,+0530 ,<imak1011> #indianfarmersprotest
1358003720580071425 ,2021-02-06 ,16:14:52 ,+0530 ,<NepalpressEng> The government argues that this will provide farmers with options and also make them competitive in pricing. But why are farmers not accepting the law brought for their benefit?   #NepalPress #IndianFarmersProtest #Rihanna    https://t.co/tVEAjHQSfW
1357997467552395264 ,2021-02-06 ,15:50:01 ,+0530 ,<Jaito_Rajinder> #FarmersProtest #FarmersProtests #IndianFarmers #indianfarmersprotest #internetshutdown   #FarmLaws #SinghuBorder #IndianFarmersHumanRights #ChakkaJaam #ChakkaJamCall
1357986246405062656 ,2021-02-06 ,15:05:25 ,+0530 ,<farzana_chaudry> Join me live on Sunday 6pm-8pm 📻@BBC3CR @BBCNorthampton   🎧The best in Vintage Bollywood ➡️#IndianFarmersProtest  ➡️Chatting with @ZaraM01 Elected general chair of @MuslimCouncil  ➡️Sikh Warrior Queen Rani Sada Kaur And lots more  Listen live on @BBCSounds
1357978335582711809 ,2021-02-06 ,14:33:59 ,+0530 ,<Ramande38566116> @UNHumanRights @UN #IndianFarmersHumanRights  #indianfarmersprotest  https://t.co/jk4EZTQrRv
1357967401329905664 ,2021-02-06 ,13:50:32 ,+0530 ,<PARGATS82870817> @davidfrawleyved @narendramodi #indianfarmersprotest
1357967350947934208 ,2021-02-06 ,13:50:20 ,+0530 ,<aashiqahamed_f> We stand with farmers and we will always. Let each and every rice grain you swallow pains your throat atleast unless you experience their pain of life. #IndiaSupportsChakkaJaam #indianfarmersprotest
1357963333920583680 ,2021-02-06 ,13:34:23 ,+0530 ,<Charlie9966>  https://t.co/knRUrq2Ohp /1825763047582153/ #indianfarmersprotest  #ShameOnIndia  #indianfarmershumanrights
1357951652825866241 ,2021-02-06 ,12:47:58 ,+0530 ,<Ber56788> #FarmersProtests #indianfarmersprotest #FarmersProtest
1357936611502272512 ,2021-02-06 ,11:48:12 ,+0530 ,"<sumitkolindrekr> @IrfanPathan Yes we did but it is a Black Lives Matter movement, which is international cause not like #indianfarmersprotest which is internal affairs not #worldfarmlaw dummy"
1357921584783060992 ,2021-02-06 ,10:48:29 ,+0530 ,<adrishkhan86> ये किसान है भक्तों  बैल की नाक मे रस्सी डालकर खेत जुतवा लेते है तुम तो फिर भी गधे हो 🤣🤭😂 #FarmersProtest #indianfarmersprotest
1357921254326497281 ,2021-02-06 ,10:47:10 ,+0530 ,<Foolish_Thief> This is not necessary that there is a woman behind a successful man! Sometimes there is tweet of Father! यह आवश्यक नहीं है कि एक सफल पुरुष के पीछे एक महिला हो! कभी-कभी माता/ पिता का ट्वीट भी होता है #FarmersAreIndia #FarmersProtest #IndianFarmersHumanRights  #indianfarmersprotest
